monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
215.2,926436.0,1580642.0,0.5862930203279995,0.5861137436560587,8
215.3,929426.0,1580642.0,0.5882007743591666,0.5880053800923929,8
215.4,930906.0,1580642.0,0.5891136886041883,0.5889417084956619,8
215.5,934182.0,1580642.0,0.5912039234557281,0.5910142840693845,8
215.6,939917.0,1580642.0,0.5948594460883189,0.594642556632052,8
215.7,936141.0,1580642.0,0.5925893563871296,0.5922536538950629,8
215.8,942929.0,1580642.0,0.5968842080735788,0.5965481114635699,8
215.9,943388.0,1580642.0,0.5971728361765465,0.5968384997994486,8
216.0,947256.0,1580642.0,0.5996269093818664,0.5992856067344787,8
216.1,946691.0,1580642.0,0.5992835148087708,0.5989281570399876,8
216.2,942635.0,1580642.0,0.5967221111610681,0.5963621110915691,8
216.3,927187.0,1580642.0,0.5868197483748583,0.5865888670552851,8
216.4,940367.0,1580642.0,0.5952291791878295,0.5949272510789919,8
216.5,902947.0,1580642.0,0.5717039443709391,0.5712533261801217,8
216.6,922616.0,1580642.0,0.5841137068938006,0.5836970041287022,8
216.7,920243.0,1580642.0,0.5827060176392528,0.582195715411839,8
216.8,917863.0,1580642.0,0.5811874709522368,0.5806899981146901,8
216.9,925380.0,1580642.0,0.5860792552701832,0.5854456606872397,8
217.0,919785.0,1580642.0,0.5825093944660426,0.5819059597302868,8
217.1,936223.0,1580642.0,0.5929975753236769,0.5923055315498386,8
217.2,938305.0,1580642.0,0.5940298158819091,0.5936227178576806,8
217.3,941737.0,1580642.0,0.5961218264167896,0.5957939875063424,8
217.4,955297.0,1580642.0,0.6047737142638221,0.6043727801741318,8
217.5,968061.0,1580642.0,0.6127664581894429,0.6124479799980008,8
217.6,989972.0,1580642.0,0.6267466583823876,0.6263100689466685,8
217.7,977128.0,1580642.0,0.6185290539224444,0.6181842567766768,8
217.8,979034.0,1580642.0,0.6199711823252805,0.6193900959230489,8
217.9,979108.0,1580642.0,0.6200183976424398,0.6194369123432124,8
218.0,986469.0,1580642.0,0.6247150456101395,0.624093880840823,8
218.1,1016553.0,1580642.0,0.6435310008913909,0.643126653600246,8
218.2,1005693.0,1580642.0,0.6365676732841996,0.636256027614096,8
218.3,1002967.0,1580642.0,0.6348283630872223,0.6345314119199666,8
218.4,1023871.0,1580642.0,0.6479450045381708,0.6477564179618155,8
218.5,1028126.0,1580642.0,0.650659885274832,0.650448362121214,8
218.6,1035954.0,1580642.0,0.6557230660562754,0.6554007801893155,8
218.7,1052209.0,1580642.0,0.6658653753249663,0.6656845762671117,8
218.8,1047865.0,1580642.0,0.6631326331718299,0.6629363258726517,8
218.9,1049215.0,1580642.0,0.6639908178332852,0.6637904092134714,8
219.0,1066014.0,1580642.0,0.6746399933879671,0.6744183692449017,8
219.1,1057863.0,1580642.0,0.6694361141530614,0.6692616038293301,8
219.2,1068157.0,1580642.0,0.6760041475968189,0.6757741474666623,8
219.3,1060516.0,1580642.0,0.6711288470777057,0.6709400357576225,8
219.4,1064297.0,1580642.0,0.6735717909110074,0.6733321017662444,8
219.5,1073381.0,1580642.0,0.6793677901147275,0.6790791336684714,8
219.6,1070418.0,1580642.0,0.6775110169247163,0.6772045788989537,8
219.7,1084897.0,1580642.0,0.6865803776648335,0.686364780892827,8
219.8,1079769.0,1580642.0,0.6833054708046912,0.6831205295063651,8
219.9,1081622.0,1580642.0,0.6844877678681537,0.6842928379734311,8
220.0,1084599.0,1580642.0,0.6865041639001426,0.6861762499035202,8
220.1,1091143.0,1580642.0,0.6909362441329745,0.6903163398163531,8
220.2,1099779.0,1580642.0,0.6964463992544327,0.6957799425802933,8
