monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
297.3,545.0,627.0,1840.8930485052847,1591027.0,8
297.4,547.0,627.0,1815.382799183955,1586513.0,8
297.5,550.0,627.0,1815.382799183955,1586513.0,8
297.6,545.0,625.0,1723.9964526170086,1584174.0,8
297.7,548.0,627.0,1723.9964526170086,1584174.0,8
297.8,544.0,627.0,1723.9964526170086,1584174.0,8
297.9,544.0,629.0,1693.5910851558024,1584033.0,8
298.0,544.0,629.0,1693.5910851558024,1584033.0,8
298.1,547.0,629.0,1693.5910851558024,1584033.0,8
298.2,545.0,629.0,1693.5910851558024,1584033.0,8
298.3,545.0,629.0,1693.5910851558024,1584033.0,8
298.4,552.0,629.0,1646.3756864807044,1590986.0,8
298.5,557.0,630.0,1646.3756864807044,1590986.0,8
298.6,555.0,629.0,1646.3756864807044,1590986.0,8
298.7,551.0,627.0,1646.3756864807044,1590986.0,8
298.8,549.0,627.0,1646.3756864807044,1590986.0,8
298.9,548.0,628.0,1646.3756864807044,1590986.0,8
299.0,546.0,629.0,1646.3756864807044,1590986.0,8
299.1,548.0,630.0,1646.3756864807044,1590986.0,8
299.2,548.0,630.0,1646.3756864807044,1590986.0,8
299.3,545.0,629.0,1646.3756864807044,1590986.0,8
299.4,543.0,630.0,1646.3756864807044,1590986.0,8
299.5,545.0,630.0,1646.3756864807044,1590986.0,8
299.6,545.0,628.0,1646.3756864807044,1590986.0,8
299.7,545.0,628.0,1646.3756864807044,1590986.0,8
299.8,545.0,628.0,1646.3756864807044,1590986.0,8
299.9,546.0,629.0,1646.3756864807044,1590986.0,8
300.0,546.0,630.0,1646.3756864807044,1590986.0,8
300.1,546.0,630.0,1646.3756864807044,1590986.0,8
300.2,544.0,628.0,1646.3756864807044,1590986.0,8
300.3,542.0,629.0,1646.3756864807044,1590986.0,8
300.4,539.0,630.0,1646.3756864807044,1590986.0,8
300.5,537.0,631.0,1646.3756864807044,1590986.0,8
300.6,540.0,632.0,1646.3756864807044,1590986.0,8
300.7,541.0,631.0,1646.3756864807044,1590986.0,8
300.8,543.0,633.0,1646.3756864807044,1590986.0,8
300.9,540.0,634.0,1646.3756864807044,1590986.0,8
301.0,541.0,633.0,1646.3756864807044,1590986.0,8
301.1,544.0,633.0,1646.3756864807044,1590986.0,8
301.2,544.0,633.0,1646.3756864807044,1590986.0,8
301.3,540.0,632.0,1646.3756864807044,1590986.0,8
301.4,535.0,629.0,1646.3756864807044,1590986.0,8
301.5,538.0,634.0,1646.3756864807044,1590986.0,8
301.6,538.0,634.0,1646.3756864807044,1590986.0,8
301.7,536.0,634.0,1646.3756864807044,1590986.0,8
301.8,541.0,636.0,1646.3756864807044,1590986.0,8
301.9,543.0,641.0,1646.3756864807044,1590986.0,8
302.0,543.0,641.0,1646.3756864807044,1590986.0,8
302.1,540.0,642.0,1646.3756864807044,1590986.0,8
302.2,537.0,640.0,1646.3756864807044,1590986.0,8
302.3,532.0,638.0,1646.3756864807044,1590986.0,8
302.4,532.0,638.0,1646.3756864807044,1590986.0,8
302.5,532.0,638.0,1646.3756864807044,1590986.0,8
302.6,533.0,637.0,1646.3756864807044,1590986.0,8
302.7,535.0,639.0,1646.3756864807044,1590986.0,8
302.8,540.0,640.0,1646.3756864807044,1590986.0,8
302.9,540.0,640.0,1646.3756864807044,1590986.0,8
303.0,543.0,641.0,1646.3756864807044,1590986.0,8
303.1,538.0,640.0,1646.3756864807044,1590986.0,8
303.2,537.0,638.0,1646.3756864807044,1590986.0,8
303.3,537.0,639.0,1646.3756864807044,1590986.0,8
303.4,533.0,639.0,1646.3756864807044,1590986.0,8
303.5,531.0,636.0,1646.3756864807044,1590986.0,8
303.6,532.0,638.0,1646.3756864807044,1590986.0,8
303.7,529.0,638.0,1646.3756864807044,1590986.0,8
303.8,528.0,639.0,1646.3756864807044,1590986.0,8
303.9,532.0,641.0,1646.3756864807044,1590986.0,8
304.0,532.0,640.0,1646.3756864807044,1590986.0,8
304.1,536.0,641.0,1607.2150989907207,1603166.0,8
304.2,539.0,641.0,1607.2150989907207,1603166.0,8
304.3,530.0,642.0,1607.2150989907207,1603166.0,8
304.4,530.0,643.0,1607.2150989907207,1603166.0,8
304.5,527.0,644.0,1607.2150989907207,1603166.0,8
304.6,525.0,644.0,1607.2150989907207,1603166.0,8
304.7,527.0,644.0,1607.2150989907207,1603166.0,8
304.8,527.0,641.0,1607.2150989907207,1603166.0,8
304.9,529.0,642.0,1607.2150989907207,1603166.0,8
305.0,530.0,643.0,1607.2150989907207,1603166.0,8
305.1,525.0,643.0,1607.2150989907207,1603166.0,8
305.2,528.0,643.0,1607.2150989907207,1603166.0,8
305.3,530.0,644.0,1607.2150989907207,1603166.0,8
305.4,533.0,644.0,1607.2150989907207,1603166.0,8
305.5,535.0,643.0,1607.2150989907207,1603166.0,8
305.6,537.0,642.0,1607.2150989907207,1603166.0,8
305.7,537.0,642.0,1607.2150989907207,1603166.0,8
305.8,537.0,642.0,1607.2150989907207,1603166.0,8
305.9,534.0,641.0,1607.2150989907207,1603166.0,8
306.0,535.0,644.0,1607.2150989907207,1603166.0,8
306.1,532.0,646.0,1607.2150989907207,1603166.0,8
306.2,528.0,644.0,1607.2150989907207,1603166.0,8
306.3,528.0,644.0,1607.2150989907207,1603166.0,8
306.4,525.0,645.0,1607.2150989907207,1603166.0,8
306.5,525.0,645.0,1607.2150989907207,1603166.0,8
306.6,525.0,646.0,1607.2150989907207,1603166.0,8
306.7,525.0,647.0,1607.2150989907207,1603166.0,8
306.8,528.0,649.0,1607.2150989907207,1603166.0,8
306.9,524.0,649.0,1607.2150989907207,1603166.0,8
307.0,524.0,649.0,1607.2150989907207,1603166.0,8
307.1,522.0,648.0,1607.2150989907207,1603166.0,8
307.2,519.0,648.0,1607.2150989907207,1603166.0,8
307.3,521.0,648.0,1607.2150989907207,1603166.0,8
307.4,520.0,649.0,1607.2150989907207,1603166.0,8
307.5,519.0,650.0,1607.2150989907207,1603166.0,8
307.6,520.0,651.0,1607.2150989907207,1603166.0,8
307.7,522.0,651.0,1607.2150989907207,1603166.0,8
307.8,527.0,654.0,1607.2150989907207,1603166.0,8
307.9,522.0,649.0,1607.2150989907207,1603166.0,8
308.0,522.0,649.0,1607.2150989907207,1603166.0,8
308.1,523.0,650.0,1607.2150989907207,1603166.0,8
308.2,520.0,652.0,1666.2964220062236,1600625.0,8
308.3,515.0,652.0,1666.2964220062236,1600625.0,8
308.4,513.0,652.0,1666.2964220062236,1600625.0,8
308.5,513.0,652.0,1666.2964220062236,1600625.0,8
308.6,512.0,651.0,1666.2964220062236,1600625.0,8
308.7,513.0,652.0,1666.2964220062236,1600625.0,8
308.8,512.0,651.0,1666.2964220062236,1600625.0,8
308.9,514.0,654.0,1666.2964220062236,1600625.0,8
309.0,513.0,655.0,1666.2964220062236,1600625.0,8
309.1,514.0,656.0,1666.2964220062236,1600625.0,8
309.2,505.0,657.0,1666.2964220062236,1600625.0,8
309.3,504.0,656.0,1666.2964220062236,1600625.0,8
309.4,505.0,656.0,1666.2964220062236,1600625.0,8
309.5,508.0,657.0,1666.2964220062236,1600625.0,8
309.6,507.0,654.0,1671.0305207486797,1595688.0,8
309.7,507.0,651.0,1671.0305207486797,1595688.0,8
309.8,506.0,652.0,1669.3692640965335,1598357.0,8
309.9,505.0,655.0,1691.9481424069768,1595870.0,8
310.0,505.0,655.0,1691.9481424069768,1595870.0,8
310.1,508.0,654.0,1720.6325853951544,1593779.0,8
310.2,510.0,658.0,1720.6325853951544,1593779.0,8
310.3,509.0,657.0,1720.6325853951544,1593779.0,8
310.4,512.0,659.0,1720.6325853951544,1593779.0,8
310.5,514.0,657.0,1720.6325853951544,1593779.0,8
310.6,514.0,656.0,1720.6325853951544,1593779.0,8
310.7,514.0,656.0,1720.6325853951544,1593779.0,8
310.8,511.0,657.0,1720.6325853951544,1593779.0,8
310.9,503.0,657.0,1720.6325853951544,1593779.0,8
311.0,505.0,660.0,1720.6325853951544,1593779.0,8
311.1,500.0,663.0,1720.6325853951544,1593779.0,8
311.2,501.0,663.0,1720.6325853951544,1593779.0,8
311.3,501.0,663.0,1720.6325853951544,1593779.0,8
311.4,501.0,663.0,1720.6325853951544,1593779.0,8
311.5,507.0,664.0,1720.6325853951544,1593779.0,8
311.6,505.0,665.0,1720.6325853951544,1593779.0,8
311.7,513.0,667.0,1720.6325853951544,1593779.0,8
311.8,515.0,667.0,1720.6325853951544,1593779.0,8
311.9,514.0,667.0,1720.6325853951544,1593779.0,8
312.0,511.0,667.0,1720.6325853951544,1593779.0,8
312.1,514.0,667.0,1720.6325853951544,1593779.0,8
312.2,514.0,667.0,1720.6325853951544,1593779.0,8
312.3,501.0,666.0,1720.6325853951544,1593779.0,8
312.4,498.0,666.0,1720.6325853951544,1593779.0,8
312.5,489.0,668.0,1720.6325853951544,1593779.0,8
312.6,487.0,665.0,1720.6325853951544,1593779.0,8
312.7,488.0,665.0,1720.6325853951544,1593779.0,8
312.8,488.0,667.0,1720.6325853951544,1593779.0,8
312.9,488.0,666.0,1720.6325853951544,1593779.0,8
313.0,490.0,664.0,1720.6325853951544,1593779.0,8
313.1,492.0,666.0,1720.6325853951544,1593779.0,8
313.2,484.0,664.0,1720.6325853951544,1593779.0,8
313.3,482.0,662.0,1720.6325853951544,1593779.0,8
313.4,486.0,664.0,1720.6325853951544,1593779.0,8
313.5,488.0,664.0,1720.6325853951544,1593779.0,8
313.6,492.0,667.0,1720.6325853951544,1593779.0,8
313.7,489.0,667.0,1720.6325853951544,1593779.0,8
313.8,489.0,667.0,1720.6325853951544,1593779.0,8
313.9,491.0,670.0,1720.6325853951544,1593779.0,8
314.0,495.0,670.0,1720.6325853951544,1593779.0,8
314.1,497.0,670.0,1720.6325853951544,1593779.0,8
314.2,497.0,671.0,1720.6325853951544,1593779.0,8
314.3,497.0,671.0,1720.6325853951544,1593779.0,8
314.4,494.0,669.0,1720.6325853951544,1593779.0,8
314.5,494.0,669.0,1720.6325853951544,1593779.0,8
314.6,496.0,669.0,1720.6325853951544,1593779.0,8
314.7,486.0,674.0,1720.6325853951544,1593779.0,8
314.8,486.0,674.0,1720.6325853951544,1593779.0,8
314.9,486.0,674.0,1720.6325853951544,1593779.0,8
315.0,488.0,675.0,1720.6325853951544,1593779.0,8
315.1,486.0,676.0,1720.6325853951544,1593779.0,8
315.2,484.0,673.0,1720.6325853951544,1593779.0,8
315.3,484.0,671.0,1720.6325853951544,1593779.0,8
315.4,484.0,671.0,1720.6325853951544,1593779.0,8
315.5,489.0,671.0,1720.6325853951544,1593779.0,8
315.6,487.0,673.0,1720.6325853951544,1593779.0,8
315.7,491.0,673.0,1720.6325853951544,1593779.0,8
315.8,492.0,673.0,1720.6325853951544,1593779.0,8
315.9,492.0,673.0,1720.6325853951544,1593779.0,8
316.0,495.0,672.0,1720.6325853951544,1593779.0,8
316.1,491.0,671.0,1720.6325853951544,1593779.0,8
316.2,492.0,672.0,1720.6325853951544,1593779.0,8
316.3,497.0,672.0,1720.6325853951544,1593779.0,8
316.4,491.0,671.0,1720.6325853951544,1593779.0,8
316.5,491.0,671.0,1720.6325853951544,1593779.0,8
316.6,481.0,670.0,1720.6325853951544,1593779.0,8
316.7,480.0,669.0,1720.6325853951544,1593779.0,8
316.8,478.0,670.0,1720.6325853951544,1593779.0,8
316.9,476.0,668.0,1720.6325853951544,1593779.0,8
317.0,475.0,667.0,1720.6325853951544,1593779.0,8
317.1,479.0,666.0,1720.6325853951544,1593779.0,8
317.2,479.0,666.0,1720.6325853951544,1593779.0,8
317.3,480.0,666.0,1720.6325853951544,1593779.0,8
317.4,482.0,667.0,1720.6325853951544,1593779.0,8
317.5,484.0,667.0,1720.6325853951544,1593779.0,8
317.6,483.0,668.0,1720.6325853951544,1593779.0,8
317.7,481.0,669.0,1720.6325853951544,1593779.0,8
317.8,481.0,669.0,1720.6325853951544,1593779.0,8
317.9,481.0,669.0,1720.6325853951544,1593779.0,8
318.0,483.0,671.0,1720.6325853951544,1593779.0,8
318.1,481.0,670.0,1729.4578592065368,1590100.0,8
318.2,474.0,668.0,1729.4578592065368,1590100.0,8
318.3,473.0,672.0,1729.4578592065368,1590100.0,8
318.4,475.0,671.0,1729.4578592065368,1590100.0,8
318.5,477.0,671.0,1729.4578592065368,1590100.0,8
318.6,480.0,674.0,1729.4578592065368,1590100.0,8
318.7,479.0,674.0,1729.4578592065368,1590100.0,8
318.8,483.0,675.0,1729.4578592065368,1590100.0,8
318.9,481.0,674.0,1729.4578592065368,1590100.0,8
319.0,480.0,672.0,1729.4578592065368,1590100.0,8
319.1,477.0,668.0,1729.4578592065368,1590100.0,8
319.2,475.0,666.0,1729.4578592065368,1590100.0,8
319.3,475.0,666.0,1729.4578592065368,1590100.0,8
319.4,475.0,666.0,1729.4578592065368,1590100.0,8
319.5,478.0,664.0,1729.4578592065368,1590100.0,8
319.6,477.0,666.0,1729.4578592065368,1590100.0,8
319.7,477.0,666.0,1729.4578592065368,1590100.0,8
319.8,481.0,668.0,1729.4578592065368,1590100.0,8
319.9,481.0,668.0,1729.4578592065368,1590100.0,8
320.0,481.0,667.0,1729.4578592065368,1590100.0,8
320.1,478.0,665.0,1729.4578592065368,1590100.0,8
320.2,477.0,664.0,1729.4578592065368,1590100.0,8
320.3,474.0,663.0,1729.4578592065368,1590100.0,8
320.4,474.0,663.0,1729.4578592065368,1590100.0,8
320.5,470.0,663.0,1729.4578592065368,1590100.0,8
320.6,471.0,664.0,1729.4578592065368,1590100.0,8
320.7,472.0,663.0,1729.4578592065368,1590100.0,8
320.8,472.0,661.0,1729.4578592065368,1590100.0,8
320.9,470.0,661.0,1729.4578592065368,1590100.0,8
321.0,470.0,661.0,1729.4578592065368,1590100.0,8
321.1,471.0,660.0,1729.4578592065368,1590100.0,8
321.2,472.0,661.0,1729.4578592065368,1590100.0,8
321.3,472.0,661.0,1729.4578592065368,1590100.0,8
321.4,474.0,661.0,1729.4578592065368,1590100.0,8
321.5,477.0,660.0,1729.4578592065368,1590100.0,8
321.6,478.0,660.0,1729.4578592065368,1590100.0,8
321.7,474.0,654.0,1729.4578592065368,1590100.0,8
321.8,474.0,654.0,1729.4578592065368,1590100.0,8
321.9,472.0,653.0,1729.4578592065368,1590100.0,8
322.0,472.0,653.0,1729.4578592065368,1590100.0,8
322.1,469.0,653.0,1729.4578592065368,1590100.0,8
322.2,469.0,653.0,1729.4578592065368,1590100.0,8
322.3,470.0,654.0,1729.4578592065368,1590100.0,8
322.4,474.0,655.0,1729.4578592065368,1590100.0,8
322.5,474.0,655.0,1729.4578592065368,1590100.0,8
322.6,473.0,654.0,1729.4578592065368,1590100.0,8
322.7,473.0,654.0,1729.4578592065368,1590100.0,8
322.8,475.0,652.0,1729.4578592065368,1590100.0,8
322.9,480.0,650.0,1729.4578592065368,1590100.0,8
323.0,482.0,649.0,1729.4578592065368,1590100.0,8
323.1,473.0,643.0,1697.9240685744467,1591648.0,8
323.2,469.0,641.0,1672.7034031964645,1592866.0,8
323.3,474.0,642.0,1672.7034031964645,1592866.0,8
323.4,477.0,642.0,1644.3486821476367,1591780.0,8
323.5,475.0,641.0,1644.3486821476367,1591780.0,8
323.6,477.0,644.0,1644.3486821476367,1591780.0,8
323.7,473.0,645.0,1550.6196962228828,1595121.0,8
323.8,471.0,646.0,1494.9612424932457,1600750.0,8
323.9,473.0,645.0,1451.8647695692662,1604335.0,8
324.0,473.0,645.0,1451.8647695692662,1604335.0,8
324.1,470.0,642.0,1451.8647695692662,1604335.0,8
324.2,470.0,641.0,1451.8647695692662,1604335.0,8
324.3,470.0,641.0,1451.8647695692662,1604335.0,8
324.4,468.0,642.0,1451.8647695692662,1604335.0,8
324.5,468.0,642.0,1451.8647695692662,1604335.0,8
324.6,467.0,642.0,1451.8647695692662,1604335.0,8
324.7,460.0,638.0,1451.8647695692662,1604335.0,8
324.8,460.0,638.0,1451.8647695692662,1604335.0,8
324.9,458.0,636.0,1451.8647695692662,1604335.0,8
325.0,459.0,635.0,1451.8647695692662,1604335.0,8
325.1,461.0,635.0,1385.3096180828995,1606521.0,8
325.2,462.0,635.0,1385.3096180828995,1606521.0,8
325.3,466.0,635.0,1385.3096180828995,1606521.0,8
325.4,470.0,635.0,1385.3096180828995,1606521.0,8
325.5,474.0,633.0,1385.3096180828995,1606521.0,8
325.6,475.0,632.0,1385.3096180828995,1606521.0,8
325.7,477.0,634.0,1385.3096180828995,1606521.0,8
325.8,476.0,633.0,1385.3096180828995,1606521.0,8
325.9,478.0,632.0,1385.3096180828995,1606521.0,8
326.0,478.0,632.0,1385.3096180828995,1606521.0,8
326.1,472.0,627.0,1385.3096180828995,1606521.0,8
326.2,473.0,629.0,1385.3096180828995,1606521.0,8
326.3,477.0,625.0,1385.3096180828995,1606521.0,8
326.4,475.0,623.0,1385.3096180828995,1606521.0,8
326.5,475.0,623.0,1385.3096180828995,1606521.0,8
326.6,477.0,626.0,1385.3096180828995,1606521.0,8
326.7,475.0,627.0,1385.3096180828995,1606521.0,8
326.8,477.0,626.0,1385.3096180828995,1606521.0,8
326.9,481.0,628.0,1385.3096180828995,1606521.0,8
327.0,471.0,625.0,1385.3096180828995,1606521.0,8
327.1,474.0,625.0,1385.3096180828995,1606521.0,8
327.2,476.0,625.0,1385.3096180828995,1606521.0,8
327.3,473.0,622.0,1385.3096180828995,1606521.0,8
327.4,473.0,622.0,1385.3096180828995,1606521.0,8
327.5,471.0,622.0,1385.3096180828995,1606521.0,8
327.6,466.0,622.0,1385.3096180828995,1606521.0,8
327.7,467.0,621.0,1385.3096180828995,1606521.0,8
327.8,466.0,620.0,1385.3096180828995,1606521.0,8
327.9,467.0,621.0,1385.3096180828995,1606521.0,8
328.0,467.0,621.0,1385.3096180828995,1606521.0,8
328.1,467.0,620.0,1385.3096180828995,1606521.0,8
328.2,468.0,620.0,1385.3096180828995,1606521.0,8
328.3,468.0,620.0,1385.3096180828995,1606521.0,8
328.4,468.0,620.0,1385.3096180828995,1606521.0,8
328.5,469.0,619.0,1385.3096180828995,1606521.0,8
328.6,470.0,620.0,1385.3096180828995,1606521.0,8
328.7,472.0,620.0,1385.3096180828995,1606521.0,8
328.8,470.0,619.0,1385.3096180828995,1606521.0,8
328.9,472.0,617.0,1385.3096180828995,1606521.0,8
329.0,472.0,617.0,1385.3096180828995,1606521.0,8
329.1,475.0,616.0,1385.3096180828995,1606521.0,8
329.2,475.0,616.0,1385.3096180828995,1606521.0,8
329.3,473.0,613.0,1385.3096180828995,1606521.0,8
329.4,473.0,611.0,1385.3096180828995,1606521.0,8
329.5,475.0,611.0,1385.3096180828995,1606521.0,8
329.6,477.0,611.0,1385.3096180828995,1606521.0,8
329.7,479.0,610.0,1385.3096180828995,1606521.0,8
329.8,481.0,612.0,1385.3096180828995,1606521.0,8
329.9,482.0,612.0,1385.3096180828995,1606521.0,8
330.0,481.0,609.0,1385.3096180828995,1606521.0,8
330.1,481.0,609.0,1385.3096180828995,1606521.0,8
330.2,468.0,609.0,1385.3096180828995,1606521.0,8
330.3,468.0,608.0,1385.3096180828995,1606521.0,8
330.4,468.0,608.0,1385.3096180828995,1606521.0,8
330.5,468.0,606.0,1385.3096180828995,1606521.0,8
330.6,466.0,604.0,1385.3096180828995,1606521.0,8
330.7,466.0,604.0,1385.3096180828995,1606521.0,8
330.8,469.0,604.0,1385.3096180828995,1606521.0,8
330.9,471.0,604.0,1385.3096180828995,1606521.0,8
331.0,471.0,605.0,1385.3096180828995,1606521.0,8
331.1,471.0,605.0,1385.3096180828995,1606521.0,8
331.2,471.0,605.0,1385.3096180828995,1606521.0,8
331.3,469.0,605.0,1385.3096180828995,1606521.0,8
331.4,469.0,604.0,1385.3096180828995,1606521.0,8
331.5,468.0,603.0,1385.3096180828995,1606521.0,8
331.6,468.0,602.0,1385.3096180828995,1606521.0,8
331.7,467.0,600.0,1385.3096180828995,1606521.0,8
331.8,466.0,599.0,1385.3096180828995,1606521.0,8
331.9,466.0,598.0,1385.3096180828995,1606521.0,8
332.0,473.0,600.0,1385.3096180828995,1606521.0,8
332.1,471.0,598.0,1385.3096180828995,1606521.0,8
332.2,469.0,596.0,1368.174030908439,1607591.0,8
332.3,467.0,595.0,1368.174030908439,1607591.0,8
332.4,468.0,595.0,1368.174030908439,1607591.0,8
332.5,469.0,593.0,1368.174030908439,1607591.0,8
332.6,468.0,591.0,1368.174030908439,1607591.0,8
332.7,470.0,592.0,1368.174030908439,1607591.0,8
332.8,470.0,593.0,1368.174030908439,1607591.0,8
332.9,472.0,594.0,1368.174030908439,1607591.0,8
333.0,472.0,594.0,1368.174030908439,1607591.0,8
333.1,468.0,590.0,1368.174030908439,1607591.0,8
333.2,464.0,586.0,1368.174030908439,1607591.0,8
333.3,464.0,586.0,1368.174030908439,1607591.0,8
333.4,460.0,581.0,1368.174030908439,1607591.0,8
333.5,460.0,580.0,1368.174030908439,1607591.0,8
333.6,463.0,579.0,1368.174030908439,1607591.0,8
333.7,464.0,577.0,1368.174030908439,1607591.0,8
333.8,464.0,578.0,1368.174030908439,1607591.0,8
333.9,468.0,579.0,1368.174030908439,1607591.0,8
334.0,468.0,579.0,1368.174030908439,1607591.0,8
334.1,473.0,580.0,1368.174030908439,1607591.0,8
334.2,474.0,580.0,1368.174030908439,1607591.0,8
334.3,477.0,581.0,1368.174030908439,1607591.0,8
334.4,477.0,581.0,1368.174030908439,1607591.0,8
334.5,474.0,576.0,1368.174030908439,1607591.0,8
334.6,473.0,576.0,1368.174030908439,1607591.0,8
334.7,473.0,576.0,1368.174030908439,1607591.0,8
334.8,475.0,576.0,1368.174030908439,1607591.0,8
334.9,478.0,574.0,1368.174030908439,1607591.0,8
335.0,475.0,574.0,1368.174030908439,1607591.0,8
335.1,477.0,574.0,1368.174030908439,1607591.0,8
335.2,481.0,574.0,1368.174030908439,1607591.0,8
335.3,479.0,573.0,1368.174030908439,1607591.0,8
335.4,481.0,575.0,1368.174030908439,1607591.0,8
335.5,482.0,575.0,1368.174030908439,1607591.0,8
335.6,484.0,574.0,1368.174030908439,1607591.0,8
335.7,487.0,573.0,1368.174030908439,1607591.0,8
335.8,472.0,571.0,1378.8793170911738,1596106.0,8
335.9,466.0,570.0,1378.8793170911738,1596106.0,8
336.0,466.0,570.0,1378.8793170911738,1596106.0,8
336.1,461.0,566.0,1378.8793170911738,1596106.0,8
336.2,459.0,563.0,1378.8793170911738,1596106.0,8
336.3,459.0,562.0,1378.8793170911738,1596106.0,8
336.4,466.0,564.0,1378.8793170911738,1596106.0,8
336.5,468.0,564.0,1378.8793170911738,1596106.0,8
336.6,473.0,565.0,1378.8793170911738,1596106.0,8
336.7,472.0,564.0,1378.8793170911738,1596106.0,8
336.8,473.0,559.0,1387.7526095867834,1589315.0,8
336.9,468.0,558.0,1382.936570945742,1590859.0,8
337.0,469.0,558.0,1405.9052661732185,1597503.0,8
337.1,468.0,558.0,1405.9052661732185,1597503.0,8
337.2,470.0,558.0,1405.9052661732185,1597503.0,8
337.3,470.0,558.0,1405.9052661732185,1597503.0,8
337.4,472.0,559.0,1405.9052661732185,1597503.0,8
337.5,469.0,556.0,1405.9052661732185,1597503.0,8
337.6,462.0,555.0,1405.9052661732185,1597503.0,8
337.7,464.0,555.0,1405.9052661732185,1597503.0,8
337.8,464.0,556.0,1405.9052661732185,1597503.0,8
337.9,465.0,555.0,1405.9052661732185,1597503.0,8
338.0,467.0,555.0,1405.9052661732185,1597503.0,8
338.1,464.0,555.0,1428.245261309674,1588981.0,8
338.2,464.0,554.0,1428.245261309674,1588981.0,8
338.3,465.0,554.0,1414.946731924664,1597894.0,8
338.4,467.0,552.0,1414.946731924664,1597894.0,8
338.5,468.0,554.0,1414.946731924664,1597894.0,8
338.6,465.0,552.0,1414.946731924664,1597894.0,8
338.7,465.0,552.0,1414.946731924664,1597894.0,8
338.8,465.0,552.0,1414.946731924664,1597894.0,8
338.9,464.0,549.0,1381.7882849094558,1602017.0,8
339.0,463.0,547.0,1381.7882849094558,1602017.0,8
339.1,465.0,547.0,1381.7882849094558,1602017.0,8
339.2,465.0,547.0,1381.7882849094558,1602017.0,8
339.3,469.0,547.0,1381.7882849094558,1602017.0,8
339.4,468.0,546.0,1381.7882849094558,1602017.0,8
339.5,468.0,547.0,1381.7882849094558,1602017.0,8
339.6,467.0,544.0,1381.7882849094558,1602017.0,8
339.7,467.0,544.0,1381.7882849094558,1602017.0,8
339.8,467.0,544.0,1381.7882849094558,1602017.0,8
339.9,462.0,542.0,1381.7882849094558,1602017.0,8
340.0,462.0,541.0,1381.7882849094558,1602017.0,8
340.1,462.0,540.0,1381.7882849094558,1602017.0,8
340.2,461.0,538.0,1381.7882849094558,1602017.0,8
340.3,459.0,536.0,1381.7882849094558,1602017.0,8
340.4,457.0,536.0,1381.7882849094558,1602017.0,8
340.5,459.0,538.0,1381.7882849094558,1602017.0,8
340.6,461.0,538.0,1381.7882849094558,1602017.0,8
340.7,462.0,537.0,1381.7882849094558,1602017.0,8
340.8,464.0,535.0,1381.7882849094558,1602017.0,8
340.9,463.0,534.0,1381.7882849094558,1602017.0,8
341.0,463.0,534.0,1381.7882849094558,1602017.0,8
341.1,464.0,533.0,1381.7882849094558,1602017.0,8
341.2,465.0,533.0,1381.7882849094558,1602017.0,8
341.3,465.0,533.0,1381.7882849094558,1602017.0,8
341.4,462.0,532.0,1381.7882849094558,1602017.0,8
341.5,462.0,532.0,1381.7882849094558,1602017.0,8
341.6,464.0,532.0,1381.7882849094558,1602017.0,8
341.7,463.0,532.0,1381.7882849094558,1602017.0,8
341.8,455.0,532.0,1381.7882849094558,1602017.0,8
341.9,455.0,531.0,1381.7882849094558,1602017.0,8
342.0,455.0,531.0,1381.7882849094558,1602017.0,8
342.1,459.0,532.0,1381.7882849094558,1602017.0,8
342.2,461.0,532.0,1381.7882849094558,1602017.0,8
342.3,461.0,532.0,1381.7882849094558,1602017.0,8
342.4,461.0,532.0,1381.7882849094558,1602017.0,8
342.5,458.0,530.0,1381.7882849094558,1602017.0,8
342.6,457.0,529.0,1381.7882849094558,1602017.0,8
342.7,457.0,529.0,1381.7882849094558,1602017.0,8
342.8,456.0,528.0,1381.7882849094558,1602017.0,8
342.9,458.0,527.0,1381.7882849094558,1602017.0,8
343.0,458.0,527.0,1381.7882849094558,1602017.0,8
343.1,456.0,526.0,1381.7882849094558,1602017.0,8
343.2,458.0,526.0,1381.7882849094558,1602017.0,8
343.3,458.0,526.0,1381.7882849094558,1602017.0,8
343.4,457.0,525.0,1381.7882849094558,1602017.0,8
343.5,455.0,524.0,1381.7882849094558,1602017.0,8
343.6,452.0,522.0,1381.7882849094558,1602017.0,8
343.7,452.0,520.0,1381.7882849094558,1602017.0,8
343.8,453.0,519.0,1381.7882849094558,1602017.0,8
343.9,455.0,517.0,1381.7882849094558,1602017.0,8
344.0,457.0,517.0,1381.7882849094558,1602017.0,8
344.1,459.0,517.0,1381.7882849094558,1602017.0,8
344.2,455.0,517.0,1381.7882849094558,1602017.0,8
344.3,453.0,516.0,1381.7882849094558,1602017.0,8
344.4,452.0,513.0,1381.7882849094558,1602017.0,8
344.5,450.0,514.0,1381.7882849094558,1602017.0,8
344.6,450.0,514.0,1381.7882849094558,1602017.0,8
344.7,449.0,510.0,1381.7882849094558,1602017.0,8
344.8,451.0,510.0,1381.7882849094558,1602017.0,8
344.9,452.0,508.0,1381.7882849094558,1602017.0,8
345.0,452.0,508.0,1381.7882849094558,1602017.0,8
345.1,449.0,503.0,1381.7882849094558,1602017.0,8
345.2,450.0,503.0,1381.7882849094558,1602017.0,8
345.3,451.0,500.0,1381.7882849094558,1602017.0,8
345.4,451.0,500.0,1381.7882849094558,1602017.0,8
